Account ID,Account Name,Row,Access,Project Year,Energy Source,Percent
55371,Municipalidad de Vicente López,6,Public,2017,Biomass,
55371,Municipalidad de Vicente López,7,Public,2017,Wind,
55371,Municipalidad de Vicente López,8,Public,2017,Geothermal,
55371,Municipalidad de Vicente López,9,Public,2017,Solar,
55371,Municipalidad de Vicente López,10,Public,2017,Unknown sources,
36041,Municipality of Belém,1,Public,2017,Coal,
36041,Municipality of Belém,2,Public,2017,Gas,
36041,Municipality of Belém,3,Public,2017,Oil,3
36041,Municipality of Belém,4,Public,2017,Nuclear,
36041,Municipality of Belém,5,Public,2017,Hydro,96
36041,Municipality of Belém,6,Public,2017,Biomass,
36041,Municipality of Belém,7,Public,2017,Wind,
36041,Municipality of Belém,8,Public,2017,Geothermal,
36041,Municipality of Belém,9,Public,2017,Solar,1
36041,Municipality of Belém,10,Public,2017,Unknown sources,
35848,Municipality of Belo Horizonte,1,Public,2017,Coal,2.4
35848,Municipality of Belo Horizonte,2,Public,2017,Gas,11.3
35848,Municipality of Belo Horizonte,3,Public,2017,Oil,3.6
35848,Municipality of Belo Horizonte,4,Public,2017,Nuclear,2.5
35848,Municipality of Belo Horizonte,5,Public,2017,Hydro,70.6
35848,Municipality of Belo Horizonte,6,Public,2017,Biomass,4.9
35848,Municipality of Belo Horizonte,7,Public,2017,Wind,1.1
35848,Municipality of Belo Horizonte,8,Public,2017,Geothermal,0
35848,Municipality of Belo Horizonte,9,Public,2017,Solar,0
35848,Municipality of Belo Horizonte,10,Public,2017,Unknown sources,
35897,Municipality of Campinas,1,Public,2017,Coal,2.6
35897,Municipality of Campinas,2,Public,2017,Gas,11.3
35897,Municipality of Campinas,3,Public,2017,Oil,4.4
35897,Municipality of Campinas,4,Public,2017,Nuclear,2.4
35897,Municipality of Campinas,5,Public,2017,Hydro,70.6
35897,Municipality of Campinas,6,Public,2017,Biomass,7.6
35897,Municipality of Campinas,7,Public,2017,Wind,1.1
35897,Municipality of Campinas,8,Public,2017,Geothermal,
35897,Municipality of Campinas,9,Public,2017,Solar,
35897,Municipality of Campinas,10,Public,2017,Unknown sources,
35872,Municipality of Recife,1,Public,2017,Coal,
35872,Municipality of Recife,2,Public,2017,Gas,
35872,Municipality of Recife,3,Public,2017,Oil,
35872,Municipality of Recife,4,Public,2017,Nuclear,
35872,Municipality of Recife,5,Public,2017,Hydro,
35872,Municipality of Recife,6,Public,2017,Biomass,
35872,Municipality of Recife,7,Public,2017,Wind,
35872,Municipality of Recife,8,Public,2017,Geothermal,
35872,Municipality of Recife,9,Public,2017,Solar,
35872,Municipality of Recife,10,Public,2017,Unknown sources,
50382,Municipio de Mérida,1,Public,2017,Coal,50
50382,Municipio de Mérida,2,Public,2017,Gas,
50382,Municipio de Mérida,3,Public,2017,Oil,
50382,Municipio de Mérida,4,Public,2017,Nuclear,
50382,Municipio de Mérida,5,Public,2017,Hydro,
50382,Municipio de Mérida,6,Public,2017,Biomass,
50382,Municipio de Mérida,7,Public,2017,Wind,
50382,Municipio de Mérida,8,Public,2017,Geothermal,50
50382,Municipio de Mérida,9,Public,2017,Solar,
50382,Municipio de Mérida,10,Public,2017,Unknown sources,
50381,Municipio de Torreón,1,Public,2017,Coal,0
50381,Municipio de Torreón,2,Public,2017,Gas,0
50381,Municipio de Torreón,3,Public,2017,Oil,85
50381,Municipio de Torreón,4,Public,2017,Nuclear,0
50381,Municipio de Torreón,5,Public,2017,Hydro,15
50381,Municipio de Torreón,6,Public,2017,Biomass,0
50381,Municipio de Torreón,7,Public,2017,Wind,0
50381,Municipio de Torreón,8,Public,2017,Geothermal,0
50381,Municipio de Torreón,9,Public,2017,Solar,0
50381,Municipio de Torreón,10,Public,2017,Unknown sources,
54634,Pref. Mun. de Cosmópolis,1,Public,2017,Coal,
54634,Pref. Mun. de Cosmópolis,2,Public,2017,Gas,
54634,Pref. Mun. de Cosmópolis,3,Public,2017,Oil,
54634,Pref. Mun. de Cosmópolis,4,Public,2017,Nuclear,
54634,Pref. Mun. de Cosmópolis,5,Public,2017,Hydro,
54634,Pref. Mun. de Cosmópolis,6,Public,2017,Biomass,
54634,Pref. Mun. de Cosmópolis,7,Public,2017,Wind,
54634,Pref. Mun. de Cosmópolis,8,Public,2017,Geothermal,
54634,Pref. Mun. de Cosmópolis,9,Public,2017,Solar,
54634,Pref. Mun. de Cosmópolis,10,Public,2017,Unknown sources,
54614,Prefeitura da Cidade de São José do Rio Preto,1,Public,2017,Coal,
54614,Prefeitura da Cidade de São José do Rio Preto,2,Public,2017,Gas,
54614,Prefeitura da Cidade de São José do Rio Preto,3,Public,2017,Oil,
54614,Prefeitura da Cidade de São José do Rio Preto,4,Public,2017,Nuclear,
54614,Prefeitura da Cidade de São José do Rio Preto,5,Public,2017,Hydro,100
54614,Prefeitura da Cidade de São José do Rio Preto,6,Public,2017,Biomass,
54614,Prefeitura da Cidade de São José do Rio Preto,7,Public,2017,Wind,
54614,Prefeitura da Cidade de São José do Rio Preto,8,Public,2017,Geothermal,
54614,Prefeitura da Cidade de São José do Rio Preto,9,Public,2017,Solar,
54614,Prefeitura da Cidade de São José do Rio Preto,10,Public,2017,Unknown sources,
52638,Prefeitura de Aracaju,1,Public,2017,Coal,
52638,Prefeitura de Aracaju,2,Public,2017,Gas,5
52638,Prefeitura de Aracaju,3,Public,2017,Oil,2
52638,Prefeitura de Aracaju,4,Public,2017,Nuclear,
52638,Prefeitura de Aracaju,5,Public,2017,Hydro,92
52638,Prefeitura de Aracaju,6,Public,2017,Biomass,
52638,Prefeitura de Aracaju,7,Public,2017,Wind,
52638,Prefeitura de Aracaju,8,Public,2017,Geothermal,
52638,Prefeitura de Aracaju,9,Public,2017,Solar,
52638,Prefeitura de Aracaju,10,Public,2017,Unknown sources,
54623,Prefeitura de Betim,1,Public,2017,Coal,
54623,Prefeitura de Betim,2,Public,2017,Gas,
54623,Prefeitura de Betim,3,Public,2017,Oil,
54623,Prefeitura de Betim,4,Public,2017,Nuclear,
54623,Prefeitura de Betim,5,Public,2017,Hydro,
54623,Prefeitura de Betim,6,Public,2017,Biomass,
54623,Prefeitura de Betim,7,Public,2017,Wind,
54623,Prefeitura de Betim,8,Public,2017,Geothermal,
54623,Prefeitura de Betim,9,Public,2017,Solar,
54623,Prefeitura de Betim,10,Public,2017,Unknown sources,
50386,Prefeitura de Cuiabá,1,Public,2017,Coal,
50386,Prefeitura de Cuiabá,2,Public,2017,Gas,
50386,Prefeitura de Cuiabá,3,Public,2017,Oil,
50386,Prefeitura de Cuiabá,4,Public,2017,Nuclear,
50386,Prefeitura de Cuiabá,5,Public,2017,Hydro,
50386,Prefeitura de Cuiabá,6,Public,2017,Biomass,
50386,Prefeitura de Cuiabá,7,Public,2017,Wind,
50386,Prefeitura de Cuiabá,8,Public,2017,Geothermal,
50386,Prefeitura de Cuiabá,9,Public,2017,Solar,
50386,Prefeitura de Cuiabá,10,Public,2017,Unknown sources,
54646,Prefeitura de Duque de Caxias,1,Public,2017,Coal,
54646,Prefeitura de Duque de Caxias,2,Public,2017,Gas,
54646,Prefeitura de Duque de Caxias,3,Public,2017,Oil,
54646,Prefeitura de Duque de Caxias,4,Public,2017,Nuclear,
54646,Prefeitura de Duque de Caxias,5,Public,2017,Hydro,
54646,Prefeitura de Duque de Caxias,6,Public,2017,Biomass,
54646,Prefeitura de Duque de Caxias,7,Public,2017,Wind,
54646,Prefeitura de Duque de Caxias,8,Public,2017,Geothermal,
54646,Prefeitura de Duque de Caxias,9,Public,2017,Solar,
54646,Prefeitura de Duque de Caxias,10,Public,2017,Unknown sources,
50384,Prefeitura de Florianópolis,1,Public,2017,Coal,
50384,Prefeitura de Florianópolis,2,Public,2017,Gas,5
50384,Prefeitura de Florianópolis,3,Public,2017,Oil,
50384,Prefeitura de Florianópolis,4,Public,2017,Nuclear,
50384,Prefeitura de Florianópolis,5,Public,2017,Hydro,95
50384,Prefeitura de Florianópolis,6,Public,2017,Biomass,
50384,Prefeitura de Florianópolis,7,Public,2017,Wind,
50384,Prefeitura de Florianópolis,8,Public,2017,Geothermal,
50384,Prefeitura de Florianópolis,9,Public,2017,Solar,
50384,Prefeitura de Florianópolis,10,Public,2017,Unknown sources,
50387,Prefeitura de Guarulhos,1,Public,2017,Coal,
50387,Prefeitura de Guarulhos,2,Public,2017,Gas,
50387,Prefeitura de Guarulhos,3,Public,2017,Oil,
50387,Prefeitura de Guarulhos,4,Public,2017,Nuclear,
50387,Prefeitura de Guarulhos,5,Public,2017,Hydro,
50387,Prefeitura de Guarulhos,6,Public,2017,Biomass,
50387,Prefeitura de Guarulhos,7,Public,2017,Wind,
50387,Prefeitura de Guarulhos,8,Public,2017,Geothermal,
50387,Prefeitura de Guarulhos,9,Public,2017,Solar,
50387,Prefeitura de Guarulhos,10,Public,2017,Unknown sources,
54641,Prefeitura de Limeira,1,Public,2017,Coal,0
54641,Prefeitura de Limeira,2,Public,2017,Gas,0
54641,Prefeitura de Limeira,3,Public,2017,Oil,0
54641,Prefeitura de Limeira,4,Public,2017,Nuclear,0
54641,Prefeitura de Limeira,5,Public,2017,Hydro,98
54641,Prefeitura de Limeira,6,Public,2017,Biomass,0
54641,Prefeitura de Limeira,7,Public,2017,Wind,0
54641,Prefeitura de Limeira,8,Public,2017,Geothermal,0
54641,Prefeitura de Limeira,9,Public,2017,Solar,0
54641,Prefeitura de Limeira,10,Public,2017,Unknown sources,2
54633,Prefeitura de Lorena,1,Public,2017,Coal,
54633,Prefeitura de Lorena,2,Public,2017,Gas,
54633,Prefeitura de Lorena,3,Public,2017,Oil,
54633,Prefeitura de Lorena,4,Public,2017,Nuclear,
54633,Prefeitura de Lorena,5,Public,2017,Hydro,100
54633,Prefeitura de Lorena,6,Public,2017,Biomass,
54633,Prefeitura de Lorena,7,Public,2017,Wind,
54633,Prefeitura de Lorena,8,Public,2017,Geothermal,
54633,Prefeitura de Lorena,9,Public,2017,Solar,
54633,Prefeitura de Lorena,10,Public,2017,Unknown sources,
50391,Prefeitura de Manaus,1,Public,2017,Coal,
50391,Prefeitura de Manaus,2,Public,2017,Gas,
50391,Prefeitura de Manaus,3,Public,2017,Oil,
50391,Prefeitura de Manaus,4,Public,2017,Nuclear,
50391,Prefeitura de Manaus,5,Public,2017,Hydro,
50391,Prefeitura de Manaus,6,Public,2017,Biomass,
50391,Prefeitura de Manaus,7,Public,2017,Wind,
50391,Prefeitura de Manaus,8,Public,2017,Geothermal,
50391,Prefeitura de Manaus,9,Public,2017,Solar,
50391,Prefeitura de Manaus,10,Public,2017,Unknown sources,
54650,Prefeitura de Palmas,1,Public,2017,Coal,
54650,Prefeitura de Palmas,2,Public,2017,Gas,
54650,Prefeitura de Palmas,3,Public,2017,Oil,
54650,Prefeitura de Palmas,4,Public,2017,Nuclear,
54650,Prefeitura de Palmas,5,Public,2017,Hydro,97
54650,Prefeitura de Palmas,6,Public,2017,Biomass,
54650,Prefeitura de Palmas,7,Public,2017,Wind,
54650,Prefeitura de Palmas,8,Public,2017,Geothermal,
54650,Prefeitura de Palmas,9,Public,2017,Solar,3
54650,Prefeitura de Palmas,10,Public,2017,Unknown sources,
51374,Prefeitura de Rio Branco,1,Public,2017,Coal,
51374,Prefeitura de Rio Branco,2,Public,2017,Gas,
51374,Prefeitura de Rio Branco,3,Public,2017,Oil,
51374,Prefeitura de Rio Branco,4,Public,2017,Nuclear,
51374,Prefeitura de Rio Branco,5,Public,2017,Hydro,
51374,Prefeitura de Rio Branco,6,Public,2017,Biomass,
51374,Prefeitura de Rio Branco,7,Public,2017,Wind,
51374,Prefeitura de Rio Branco,8,Public,2017,Geothermal,
51374,Prefeitura de Rio Branco,9,Public,2017,Solar,
51374,Prefeitura de Rio Branco,10,Public,2017,Unknown sources,
54654,Prefeitura de São João da Boa Vista,1,Public,2017,Coal,
54654,Prefeitura de São João da Boa Vista,2,Public,2017,Gas,
54654,Prefeitura de São João da Boa Vista,3,Public,2017,Oil,
54654,Prefeitura de São João da Boa Vista,4,Public,2017,Nuclear,
54654,Prefeitura de São João da Boa Vista,5,Public,2017,Hydro,100
54654,Prefeitura de São João da Boa Vista,6,Public,2017,Biomass,
54654,Prefeitura de São João da Boa Vista,7,Public,2017,Wind,
54654,Prefeitura de São João da Boa Vista,8,Public,2017,Geothermal,
54654,Prefeitura de São João da Boa Vista,9,Public,2017,Solar,
54654,Prefeitura de São João da Boa Vista,10,Public,2017,Unknown sources,
50395,Prefeitura de São Luís,1,Public,2017,Coal,
50395,Prefeitura de São Luís,2,Public,2017,Gas,
50395,Prefeitura de São Luís,3,Public,2017,Oil,
50395,Prefeitura de São Luís,4,Public,2017,Nuclear,
50395,Prefeitura de São Luís,5,Public,2017,Hydro,
50395,Prefeitura de São Luís,6,Public,2017,Biomass,
50395,Prefeitura de São Luís,7,Public,2017,Wind,
50395,Prefeitura de São Luís,8,Public,2017,Geothermal,
50395,Prefeitura de São Luís,9,Public,2017,Solar,
50395,Prefeitura de São Luís,10,Public,2017,Unknown sources,
50383,Prefeitura de Sorocaba,1,Public,2017,Coal,
50383,Prefeitura de Sorocaba,2,Public,2017,Gas,
50383,Prefeitura de Sorocaba,3,Public,2017,Oil,
50383,Prefeitura de Sorocaba,4,Public,2017,Nuclear,
50383,Prefeitura de Sorocaba,5,Public,2017,Hydro,
50383,Prefeitura de Sorocaba,6,Public,2017,Biomass,
50383,Prefeitura de Sorocaba,7,Public,2017,Wind,
50383,Prefeitura de Sorocaba,8,Public,2017,Geothermal,
50383,Prefeitura de Sorocaba,9,Public,2017,Solar,
50383,Prefeitura de Sorocaba,10,Public,2017,Unknown sources,
54649,Prefeitura de Tatuí,1,Public,2017,Coal,
54649,Prefeitura de Tatuí,2,Public,2017,Gas,2
54649,Prefeitura de Tatuí,3,Public,2017,Oil,
54649,Prefeitura de Tatuí,4,Public,2017,Nuclear,
54649,Prefeitura de Tatuí,5,Public,2017,Hydro,98
54649,Prefeitura de Tatuí,6,Public,2017,Biomass,
54649,Prefeitura de Tatuí,7,Public,2017,Wind,
54649,Prefeitura de Tatuí,8,Public,2017,Geothermal,
54649,Prefeitura de Tatuí,9,Public,2017,Solar,
54649,Prefeitura de Tatuí,10,Public,2017,Unknown sources,
54656,Prefeitura de Vinhedo,1,Public,2017,Coal,0
54656,Prefeitura de Vinhedo,2,Public,2017,Gas,0
54656,Prefeitura de Vinhedo,3,Public,2017,Oil,0
54656,Prefeitura de Vinhedo,4,Public,2017,Nuclear,0
54656,Prefeitura de Vinhedo,5,Public,2017,Hydro,100
54656,Prefeitura de Vinhedo,6,Public,2017,Biomass,0
54656,Prefeitura de Vinhedo,7,Public,2017,Wind,0
54656,Prefeitura de Vinhedo,8,Public,2017,Geothermal,0
54656,Prefeitura de Vinhedo,9,Public,2017,Solar,0
54656,Prefeitura de Vinhedo,10,Public,2017,Unknown sources,
50392,Prefeitura de Vitória,1,Public,2017,Coal,0
50392,Prefeitura de Vitória,2,Public,2017,Gas,10
50392,Prefeitura de Vitória,3,Public,2017,Oil,0
50392,Prefeitura de Vitória,4,Public,2017,Nuclear,0
50392,Prefeitura de Vitória,5,Public,2017,Hydro,90
50392,Prefeitura de Vitória,6,Public,2017,Biomass,0
50392,Prefeitura de Vitória,7,Public,2017,Wind,0
50392,Prefeitura de Vitória,8,Public,2017,Geothermal,0
50392,Prefeitura de Vitória,9,Public,2017,Solar,0
50392,Prefeitura de Vitória,10,Public,2017,Unknown sources,
54663,Prefeitura do Jaboatão dos Guararapes,1,Public,2017,Coal,
54663,Prefeitura do Jaboatão dos Guararapes,2,Public,2017,Gas,
54663,Prefeitura do Jaboatão dos Guararapes,3,Public,2017,Oil,
54663,Prefeitura do Jaboatão dos Guararapes,4,Public,2017,Nuclear,
54663,Prefeitura do Jaboatão dos Guararapes,5,Public,2017,Hydro,
54663,Prefeitura do Jaboatão dos Guararapes,6,Public,2017,Biomass,
54663,Prefeitura do Jaboatão dos Guararapes,7,Public,2017,Wind,
54663,Prefeitura do Jaboatão dos Guararapes,8,Public,2017,Geothermal,
54663,Prefeitura do Jaboatão dos Guararapes,9,Public,2017,Solar,
54663,Prefeitura do Jaboatão dos Guararapes,10,Public,2017,Unknown sources,
50396,Prefeitura Municipal de Santos,1,Public,2017,Coal,
50396,Prefeitura Municipal de Santos,2,Public,2017,Gas,
50396,Prefeitura Municipal de Santos,3,Public,2017,Oil,
50396,Prefeitura Municipal de Santos,4,Public,2017,Nuclear,
50396,Prefeitura Municipal de Santos,5,Public,2017,Hydro,100
50396,Prefeitura Municipal de Santos,6,Public,2017,Biomass,
50396,Prefeitura Municipal de Santos,7,Public,2017,Wind,
50396,Prefeitura Municipal de Santos,8,Public,2017,Geothermal,
50396,Prefeitura Municipal de Santos,9,Public,2017,Solar,
50396,Prefeitura Municipal de Santos,10,Public,2017,Unknown sources,
55373,Prefeitura Municipal de Cabreúva,1,Public,2017,Coal,
55373,Prefeitura Municipal de Cabreúva,2,Public,2017,Gas,
55373,Prefeitura Municipal de Cabreúva,3,Public,2017,Oil,
55373,Prefeitura Municipal de Cabreúva,4,Public,2017,Nuclear,
55373,Prefeitura Municipal de Cabreúva,5,Public,2017,Hydro,100
55373,Prefeitura Municipal de Cabreúva,6,Public,2017,Biomass,
55373,Prefeitura Municipal de Cabreúva,7,Public,2017,Wind,
55373,Prefeitura Municipal de Cabreúva,8,Public,2017,Geothermal,
55373,Prefeitura Municipal de Cabreúva,9,Public,2017,Solar,
55373,Prefeitura Municipal de Cabreúva,10,Public,2017,Unknown sources,
50794,Prefeitura Municipal de Caieiras,1,Public,2017,Coal,
50794,Prefeitura Municipal de Caieiras,2,Public,2017,Gas,
50794,Prefeitura Municipal de Caieiras,3,Public,2017,Oil,
50794,Prefeitura Municipal de Caieiras,4,Public,2017,Nuclear,
50794,Prefeitura Municipal de Caieiras,5,Public,2017,Hydro,
50794,Prefeitura Municipal de Caieiras,6,Public,2017,Biomass,
50794,Prefeitura Municipal de Caieiras,7,Public,2017,Wind,
50794,Prefeitura Municipal de Caieiras,8,Public,2017,Geothermal,
50794,Prefeitura Municipal de Caieiras,9,Public,2017,Solar,
50794,Prefeitura Municipal de Caieiras,10,Public,2017,Unknown sources,
55372,Prefeitura Municipal de Canoas,1,Public,2017,Coal,
55372,Prefeitura Municipal de Canoas,2,Public,2017,Gas,0.1
55372,Prefeitura Municipal de Canoas,3,Public,2017,Oil,
55372,Prefeitura Municipal de Canoas,4,Public,2017,Nuclear,
55372,Prefeitura Municipal de Canoas,5,Public,2017,Hydro,99.9
55372,Prefeitura Municipal de Canoas,6,Public,2017,Biomass,
55372,Prefeitura Municipal de Canoas,7,Public,2017,Wind,
55372,Prefeitura Municipal de Canoas,8,Public,2017,Geothermal,
55372,Prefeitura Municipal de Canoas,9,Public,2017,Solar,
55372,Prefeitura Municipal de Canoas,10,Public,2017,Unknown sources,
54697,Prefeitura Municipal de Cerquilho,1,Public,2017,Coal,
54697,Prefeitura Municipal de Cerquilho,2,Public,2017,Gas,
54697,Prefeitura Municipal de Cerquilho,3,Public,2017,Oil,
54697,Prefeitura Municipal de Cerquilho,4,Public,2017,Nuclear,
54697,Prefeitura Municipal de Cerquilho,5,Public,2017,Hydro,99
54697,Prefeitura Municipal de Cerquilho,6,Public,2017,Biomass,
54697,Prefeitura Municipal de Cerquilho,7,Public,2017,Wind,
54697,Prefeitura Municipal de Cerquilho,8,Public,2017,Geothermal,1
54697,Prefeitura Municipal de Cerquilho,9,Public,2017,Solar,
54697,Prefeitura Municipal de Cerquilho,10,Public,2017,Unknown sources,
55380,Prefeitura Municipal de Cubatão,1,Public,2017,Coal,
55380,Prefeitura Municipal de Cubatão,2,Public,2017,Gas,
55380,Prefeitura Municipal de Cubatão,3,Public,2017,Oil,
55380,Prefeitura Municipal de Cubatão,4,Public,2017,Nuclear,
55380,Prefeitura Municipal de Cubatão,5,Public,2017,Hydro,
55380,Prefeitura Municipal de Cubatão,6,Public,2017,Biomass,
55380,Prefeitura Municipal de Cubatão,7,Public,2017,Wind,
55380,Prefeitura Municipal de Cubatão,8,Public,2017,Geothermal,
55380,Prefeitura Municipal de Cubatão,9,Public,2017,Solar,
55380,Prefeitura Municipal de Cubatão,10,Public,2017,Unknown sources,
54683,Prefeitura Municipal de Franco da Rocha,1,Public,2017,Coal,
54683,Prefeitura Municipal de Franco da Rocha,2,Public,2017,Gas,
54683,Prefeitura Municipal de Franco da Rocha,3,Public,2017,Oil,
54683,Prefeitura Municipal de Franco da Rocha,4,Public,2017,Nuclear,
54683,Prefeitura Municipal de Franco da Rocha,5,Public,2017,Hydro,
54683,Prefeitura Municipal de Franco da Rocha,6,Public,2017,Biomass,
54683,Prefeitura Municipal de Franco da Rocha,7,Public,2017,Wind,
54683,Prefeitura Municipal de Franco da Rocha,8,Public,2017,Geothermal,
54683,Prefeitura Municipal de Franco da Rocha,9,Public,2017,Solar,
54683,Prefeitura Municipal de Franco da Rocha,10,Public,2017,Unknown sources,
54703,Prefeitura Municipal de Mairiporã,1,Public,2017,Coal,
54703,Prefeitura Municipal de Mairiporã,2,Public,2017,Gas,
54703,Prefeitura Municipal de Mairiporã,3,Public,2017,Oil,
54703,Prefeitura Municipal de Mairiporã,4,Public,2017,Nuclear,
54703,Prefeitura Municipal de Mairiporã,5,Public,2017,Hydro,100
54703,Prefeitura Municipal de Mairiporã,6,Public,2017,Biomass,
54703,Prefeitura Municipal de Mairiporã,7,Public,2017,Wind,
54703,Prefeitura Municipal de Mairiporã,8,Public,2017,Geothermal,
54703,Prefeitura Municipal de Mairiporã,9,Public,2017,Solar,
54703,Prefeitura Municipal de Mairiporã,10,Public,2017,Unknown sources,
54692,Prefeitura Municipal de Sertãozinho,1,Public,2017,Coal,
54692,Prefeitura Municipal de Sertãozinho,2,Public,2017,Gas,
54692,Prefeitura Municipal de Sertãozinho,3,Public,2017,Oil,
54692,Prefeitura Municipal de Sertãozinho,4,Public,2017,Nuclear,
54692,Prefeitura Municipal de Sertãozinho,5,Public,2017,Hydro,
54692,Prefeitura Municipal de Sertãozinho,6,Public,2017,Biomass,
54692,Prefeitura Municipal de Sertãozinho,7,Public,2017,Wind,
54692,Prefeitura Municipal de Sertãozinho,8,Public,2017,Geothermal,
54692,Prefeitura Municipal de Sertãozinho,9,Public,2017,Solar,
54692,Prefeitura Municipal de Sertãozinho,10,Public,2017,Unknown sources,
60381,Alcaldía Distrital de Santa Marta,1,Public,2017,,
60387,Alcaldíade Sincelejo,1,Public,2017,Coal,85
60387,Alcaldíade Sincelejo,2,Public,2017,Gas,15
60387,Alcaldíade Sincelejo,3,Public,2017,Oil,
60387,Alcaldíade Sincelejo,4,Public,2017,Nuclear,
60387,Alcaldíade Sincelejo,5,Public,2017,Hydro,
60387,Alcaldíade Sincelejo,6,Public,2017,Biomass,
60387,Alcaldíade Sincelejo,7,Public,2017,Wind,
60387,Alcaldíade Sincelejo,8,Public,2017,Geothermal,
60387,Alcaldíade Sincelejo,9,Public,2017,Solar,
60387,Alcaldíade Sincelejo,10,Public,2017,Unknown sources,
60394,Gobierno Autónomo Municipal de Tarija,1,Public,2017,Coal,
60394,Gobierno Autónomo Municipal de Tarija,2,Public,2017,Gas,85
60394,Gobierno Autónomo Municipal de Tarija,3,Public,2017,Oil,10
60394,Gobierno Autónomo Municipal de Tarija,4,Public,2017,Nuclear,
60394,Gobierno Autónomo Municipal de Tarija,5,Public,2017,Hydro,5
60394,Gobierno Autónomo Municipal de Tarija,6,Public,2017,Biomass,
60394,Gobierno Autónomo Municipal de Tarija,7,Public,2017,Wind,
60394,Gobierno Autónomo Municipal de Tarija,8,Public,2017,Geothermal,
60394,Gobierno Autónomo Municipal de Tarija,9,Public,2017,Solar,
60394,Gobierno Autónomo Municipal de Tarija,10,Public,2017,Unknown sources,
60407,Municipalidad de Colina,1,Public,2017,Coal,
60407,Municipalidad de Colina,2,Public,2017,Gas,
60407,Municipalidad de Colina,3,Public,2017,Oil,
60407,Municipalidad de Colina,4,Public,2017,Nuclear,0
60407,Municipalidad de Colina,5,Public,2017,Hydro,0
60407,Municipalidad de Colina,6,Public,2017,Biomass,0
60407,Municipalidad de Colina,7,Public,2017,Wind,0
60407,Municipalidad de Colina,8,Public,2017,Geothermal,0
60407,Municipalidad de Colina,9,Public,2017,Solar,0
60407,Municipalidad de Colina,10,Public,2017,Unknown sources,
60410,Municipalidad de Peñalolén,1,Public,2017,Coal,49.6
60410,Municipalidad de Peñalolén,2,Public,2017,Gas,
60410,Municipalidad de Peñalolén,3,Public,2017,Oil,
60410,Municipalidad de Peñalolén,4,Public,2017,Nuclear,0
60410,Municipalidad de Peñalolén,5,Public,2017,Hydro,44.9
60410,Municipalidad de Peñalolén,6,Public,2017,Biomass,
60410,Municipalidad de Peñalolén,7,Public,2017,Wind,3.5
60410,Municipalidad de Peñalolén,8,Public,2017,Geothermal,0
60410,Municipalidad de Peñalolén,9,Public,2017,Solar,1.9
60410,Municipalidad de Peñalolén,10,Public,2017,Unknown sources,
60419,Municipalidad de Rio Grande,1,Public,2017,Coal,
60419,Municipalidad de Rio Grande,2,Public,2017,Gas,100
60419,Municipalidad de Rio Grande,3,Public,2017,Oil,
60419,Municipalidad de Rio Grande,4,Public,2017,Nuclear,
60419,Municipalidad de Rio Grande,5,Public,2017,Hydro,
60419,Municipalidad de Rio Grande,6,Public,2017,Biomass,
60419,Municipalidad de Rio Grande,7,Public,2017,Wind,
60419,Municipalidad de Rio Grande,8,Public,2017,Geothermal,
60419,Municipalidad de Rio Grande,9,Public,2017,Solar,
60419,Municipalidad de Rio Grande,10,Public,2017,Unknown sources,
60416,Municipalidad de San Isidro (Argentina),1,Public,2017,Coal,0
60416,Municipalidad de San Isidro (Argentina),2,Public,2017,Gas,20
60416,Municipalidad de San Isidro (Argentina),3,Public,2017,Oil,80
60416,Municipalidad de San Isidro (Argentina),4,Public,2017,Nuclear,0
60416,Municipalidad de San Isidro (Argentina),5,Public,2017,Hydro,0
60416,Municipalidad de San Isidro (Argentina),6,Public,2017,Biomass,0
60416,Municipalidad de San Isidro (Argentina),7,Public,2017,Wind,0
60416,Municipalidad de San Isidro (Argentina),8,Public,2017,Geothermal,0
60416,Municipalidad de San Isidro (Argentina),9,Public,2017,Solar,0
60416,Municipalidad de San Isidro (Argentina),10,Public,2017,Unknown sources,
60393,Municipalidad de Santiago,1,Public,2017,,
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,1,Public,2017,Coal,
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,2,Public,2017,Gas,
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,3,Public,2017,Oil,29
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,4,Public,2017,Nuclear,
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,5,Public,2017,Hydro,70
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,6,Public,2017,Biomass,
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,7,Public,2017,Wind,
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,8,Public,2017,Geothermal,
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,9,Public,2017,Solar,1
60347,Prefeitura da Estância Climática de São Bento do Sapucaí,10,Public,2017,Unknown sources,
60252,Prefeitura de Birigui,1,Public,2017,Coal,
60252,Prefeitura de Birigui,2,Public,2017,Gas,
60252,Prefeitura de Birigui,3,Public,2017,Oil,
60252,Prefeitura de Birigui,4,Public,2017,Nuclear,
60252,Prefeitura de Birigui,5,Public,2017,Hydro,100
60252,Prefeitura de Birigui,6,Public,2017,Biomass,
60252,Prefeitura de Birigui,7,Public,2017,Wind,
60252,Prefeitura de Birigui,8,Public,2017,Geothermal,
60252,Prefeitura de Birigui,9,Public,2017,Solar,
